	time	irradiance	rh	outdoor_temperature
589	152.2689	-0.02331	85.7353	7.8689
590	152.52731	-0.02581	85.1216	7.9140999999999995
591	152.78572	-0.00222	85.2335	7.8675
592	153.04413	-0.03647	84.60490000000001	8.131100000000002
593	153.30255	-0.0651	83.278	8.2598
594	153.56094	-0.06155	85.1021	7.957599999999999
595	153.81935	-0.07599	85.0972	7.8286
596	154.07775	-0.01143	84.8032	8.1485
597	154.33617	-0.19786	83.9955	8.1167
598	154.59459	-0.02522	84.7784	7.920999999999999
599	154.85298	-0.16601	85.1322	7.850999999999999
600	155.11138	-0.12285	86.3983	7.4983
601	155.36978	0.06122	86.2092	7.821899999999999
602	155.6282	0.05336	85.0221	8.1713
603	155.88662	0.01668	84.8688	8.1822
604	156.14501	-0.00177	85.0757	8.1312
605	156.40342	-0.0144	85.00180000000002	8.1603
606	156.66183	-0.02808	85.6516	8.1015
607	156.92023	-0.04126	85.3801	8.1307
608	157.17864	-0.04474	85.9098	7.9573
609	157.43705	-0.01792	85.1837	7.938599999999999
610	157.69545	-0.02946	85.351	8.1155
611	157.9539	-0.03069	85.427	8.2291
612	158.21229	-0.02427	85.0305	8.2295
613	158.47069	-0.03851	84.6553	8.2016
614	158.72908	-0.07307	85.2136	8.136800000000001
615	158.9875	-0.13789	85.9299	7.9605
616	159.24589	-0.12656	85.006	8.0623
617	159.50431	-0.07991	85.846	7.7706
618	159.76271	-0.01128	84.6183	7.900100000000002
619	160.02119	0.09328	84.3567	7.9201
620	160.2796	0.3272	83.4471	8.1174
621	160.53808	1.0749	82.305	8.239
622	160.79657	1.54787	81.3427	8.2218
623	161.05496	3.37803	81.1035	8.2971
624	161.31344	9.28831	79.6657	8.6108
625	161.57185	9.50714	78.301	8.8736
626	161.83026	6.39251	76.935	9.1945
627	162.08868	5.17115	73.9317	9.5809
628	162.34706	9.72731	70.2924	9.8136
629	162.60548	13.20576	66.7501	10.2985
630	162.86388	11.8786	69.592	10.4441
631	163.12229	49.75933	67.8515	10.9329
632	163.3807	20.75698	64.4348	11.5114
633	163.63911	47.89578	59.1081	12.1062
634	163.89751	95.92192	50.5079	13.5489
635	164.15592	99.30304	46.4981	13.9726
636	164.41434	96.81853	47.206	13.7007
637	164.67276	96.43773	46.0779	13.6575
638	164.93114	61.04447	45.1538	14.1154
639	165.18957	96.09786	46.0672	13.8997
640	165.44797	94.592	46.8476	14.2255
641	165.70637	98.04156	47.2689	14.9063
642	165.96477	31.24527	47.2503	14.759400000000001
643	166.22318	23.10957	48.0268	14.8238
644	166.48159	16.70111	49.1903	14.5649
645	166.74	8.05887	50.1602	14.0043
646	166.99841	7.54263	50.527	13.9736
647	167.25687	4.81015	51.4495	13.749
648	167.51528	9.03325	52.9148	13.764800000000001
649	167.77373	9.62541	51.2179	13.8194
650	168.03209	32.29525	52.0608	13.5664
651	168.29061	4.4171	50.4041	13.349800000000002
652	168.54898	1.86841	50.5322	13.0837
653	168.80745	1.3011	51.381	12.8351
654	169.06593	1.83374	52.1929	12.4491
655	169.32441	0.94052	52.1571	12.1125
656	169.58281	0.09715	52.3087	11.9525
657	169.84122	-0.18214	51.81	11.6061
658	170.09963	-0.23526	52.2325	11.1532
659	170.35804	-0.22958	52.6269	10.8299
660	170.61644	-0.14815	52.891	10.7009
661	170.87485	-0.12696	52.9946	10.5419
662	171.13327	-0.18218	53.4723	10.2968
663	171.39166	-0.21329	54.2634	10.001
664	171.65007	-0.15096	55.3074	9.7824
665	171.90848	-0.1185	54.7514	9.7851
666	172.16689	-0.10505	54.8673	9.7432
667	172.42529	-0.12146	55.3803	9.6537
668	172.6837	-0.14722	56.6368	9.363
669	172.9421	-0.09739	57.4606	9.2724
670	173.2005	-0.10468	57.47880000000001	9.125
671	173.45891	-0.1839	57.9276	8.9495
672	173.71731	-0.19112	59.0605	8.6
673	173.97572	-0.20728	60.0045	8.2547
674	174.23413	-0.2154	61.6828	7.9702
675	174.49254	-0.22969	62.3952	7.9595
676	174.75097	-0.22098	64.2374	7.668000000000001
677	175.00935	-0.23852	66.8451	7.212999999999999
678	175.26776	-0.22074	67.138	6.8192
679	175.52617	-0.19602	66.039	6.882099999999999
680	175.78458	-0.22689	66.6071	6.5779
681	176.04299	-0.20526	68.6121	6.3271999999999995
682	176.30143	-0.18285	69.7114	6.237
683	176.55979	-0.20631	71.2126	5.8071
684	176.81821	-0.16915	71.3657	5.876099999999999
685	177.07661	-0.17863	74.4427	5.590399999999999
686	177.33509	-0.16792	73.374	5.4651
687	177.59356	-0.1765	75.5673	5.26
688	177.85206	-0.18778	74.5458	5.078899999999999
689	178.11051	-0.23868	76.2833	4.6161
690	178.369	-0.20481	78.0902	4.4593
691	178.62747	-0.14086	78.0303	4.5247
692	178.88596	-0.12235	78.1387	4.557
693	179.14443	-0.11783	78.6089	4.2345
694	179.40291	-0.02318	79.0532	4.519599999999999
695	179.66138	-0.15389	79.258	4.2484
696	179.91988	-0.1003	80.1595	4.1669
697	180.17833	-0.04881	78.7014	4.5184
698	180.43684	-0.05729	77.1218	4.6666
699	180.69528	-0.04597	76.1631	4.798399999999999
700	180.95376	-0.11354	77.1672	4.596400000000001
701	181.21223	-0.12714	77.7449	4.467499999999999
702	181.47072	-0.06203	76.5253	4.6108
703	181.72912	0.0227	74.1215	5.110199999999999
704	181.98753	-0.04909	75.82970000000002	4.703
705	182.24593	-0.04173	77.23610000000001	4.7016
706	182.50434	-0.07544	78.0585	4.647300000000001
707	182.76275	-0.04521	78.5539	4.737300000000001
708	183.02117	-0.03959	77.708	4.8788
709	183.27956	-0.09785	77.85	4.8209
710	183.53797	-0.14389	78.2447	4.6994
711	183.79637	-0.12963	78.5047	4.5581
712	184.05485	0.18509	79.7472	4.3787
713	184.31334	0.84281	80.2661	4.2097
714	184.57175	2.21046	81.541	4.0372
715	184.83015	3.7475	80.993	4.1651
716	185.08856	10.13442	79.9368	4.4814
717	185.34697	11.71873	74.79520000000001	5.5161
718	185.60539	31.78654	75.1641	5.605599999999999
719	185.86378	91.27971	71.2311	6.816699999999999
720	186.12219	21.97574	60.736599999999996	8.603
721	186.3806	81.63565	55.16330000000001	10.2309
722	186.63928	27.60276	54.1317	9.4513
723	186.89771	98.16115	50.9591	10.0139
724	187.1561	45.03451	48.1366	10.6643
725	187.4145	30.00939	47.3414	10.6758
726	187.67292	26.05797	48.7212	10.5033
727	187.93132	20.70317	47.8759	10.8815
728	188.18976	28.13716	53.0368	10.8979
729	188.44813	34.74887	53.7577	11.1708
730	188.70655	105.65493	48.916	12.284899999999999
731	188.96494	80.36419	45.4953	12.7044
732	189.22336	94.12728	44.794	12.8341
733	189.48184	93.51839	43.0576	13.3424
734	189.74023	93.17986	42.4969	13.6583
735	189.99872	18.8664	43.8874	13.354
736	190.2575	23.29447	45.612	13.2306
737	190.516	26.54027	45.0672	13.1964
738	190.77442	18.15217	45.4165	13.2264
739	191.03291	10.90733	45.8525	13.3336
740	191.29143	7.41823	46.3034	13.387800000000002
741	191.54986	6.79161	49.3231	12.9615
742	191.80833	5.81077	52.2949	12.7828
743	192.06674	5.61811	55.5967	12.593200000000001
744	192.32515	5.18498	57.6187	12.397200000000002
745	192.58356	3.35245	57.7146	12.2745
746	192.84195	3.10313	58.7376	12.231299999999997
747	193.10037	1.67644	58.9456	12.1735
748	193.35878	0.40138	59.3295	11.974599999999999
749	193.61725	-0.01554	54.4045	11.4744
750	193.87566	-0.14478	54.1678	11.1634
751	194.13407	-0.22777	54.983	10.8239
752	194.39247	-0.25596	55.6954	10.5046
753	194.65088	-0.19501	56.9697	10.2426
754	194.90929	-0.18069	57.7605	9.9481
755	195.16769	-0.16828	58.273	9.6959
756	195.42613	-0.19386	59.41	9.3839
757	195.68458	-0.1792	60.6066	9.2016
758	195.94304	-0.2004	62.3553	8.852400000000001
759	196.20151	-0.17929	63.9618	8.6836
760	196.45995	-0.1941	65.4049	8.4013
761	196.71835	-0.18017	66.1207	8.2395
762	196.97676	-0.18005	67.39450000000001	7.942
763	197.23515	-0.18217	69.3357	7.588899999999999
764	197.49356	-0.18637	70.0417	7.4232
765	197.75197	-0.16954	70.9123	7.1729
766	198.01038	-0.16317	71.1507	7.0116
767	198.26878	-0.16696	71.11800000000001	6.869400000000001
768	198.52719	-0.25311	72.2396	6.508099999999999
769	198.78563	-0.21748	75.0019	5.9697
770	199.04407	-0.23561	76.427	5.6449
771	199.30255	-0.21607	77.3077	5.238299999999999
772	199.56103	-0.20983	78.8764	4.9573
773	199.81951	-0.19766	78.5782	4.9376
774	200.07798	-0.18147	79.3165	4.7507
775	200.33646	-0.17665	78.8595	4.6804
776	200.59493	-0.18026	78.8404	4.5727
777	200.85341	-0.17297	79.219	4.3965
778	201.11189	-0.18998	79.5463	4.23
779	201.37037	-0.2066	80.9248	3.9823
780	201.62884	-0.19925	81.6355	3.8334
781	201.88731	-0.23148	82.8473	3.3375
782	202.14579	-0.15225	81.5104	3.5868
783	202.40427	-0.15754	81.0248	3.5146
784	202.66274	-0.16736	81.2055	3.4197
785	202.92122	-0.16477	81.4234	3.3485
786	203.17969	-0.17572	81.5495	3.1846
787	203.43817	-0.16913	82.1829	3.0509
788	203.69665	-0.16841	81.8732	2.9678
789	203.95513	-0.18301	82.4782	2.8961
790	204.2136	-0.18902	82.5712	2.7091
791	204.47208	-0.17098	82.7052	2.5007
792	204.73048	-0.18536	82.9763	2.368
793	204.98891	-0.16774	83.017	2.1764
794	205.2473	-0.15849	83.3648	2.1981
795	205.50571	-0.15906	83.0682	2.1176
796	205.76411	-0.14472	83.16230000000002	2.1103
797	206.02252	-0.16005	83.3096	1.9685000000000001
798	206.28093	-0.18133	83.6097	1.8781
799	206.53934	-0.13638	83.8027	1.8284
800	206.79774	-0.14472	83.4049	1.7375
801	207.05615	-0.16706	84.4738	1.4482
802	207.31456	-0.17319	85.3586	1.0162
803	207.57296	-0.1446	86.1168	1.1835
804	207.83137	-0.04261	86.1623	1.1211
805	208.08978	0.43055	85.7559	1.4863
806	208.34818	2.10097	84.8276	1.717
807	208.60659	34.92875	81.9884	2.3565000000000005
808	208.865	47.86705	77.5063	3.4372
809	209.12341	58.17798	73.4433	4.1621
810	209.38181	65.42443	71.4047	4.8953
811	209.64022	70.89827	68.8107	5.6395
812	209.89863	76.65106	66.5495	6.3302
813	210.15704	80.5413	62.987899999999996	7.2364
814	210.41544	84.23348	61.6232	7.672599999999999
815	210.67385	87.36879	59.2424	8.350100000000001
816	210.93226	89.71409	59.7928	8.3715
817	211.19067	91.66306	57.1912	9.1934
818	211.44907	93.38968	54.5667	9.9771
819	211.70747	94.92147	52.6429	10.5053
820	211.96587	84.87785	50.4079	11.2945
821	212.22429	97.47464	51.0341	11.1757
822	212.48269	96.74227	50.1448	11.1545
823	212.74111	98.28796	48.597	11.4456
824	212.99951	98.02996	46.4382	12.094
825	213.25791	96.01985	43.9945	12.8964
826	213.51633	94.12798	43.9911	13.0383
827	213.77474	93.26742	43.5659	13.3741
828	214.03315	91.79617	42.1388	13.1419
829	214.29155	92.18623	42.5086	13.0863
830	214.54995	62.39208	43.8661	12.844500000000002
831	214.80836	88.83706	42.4068	13.5201
832	215.06677	84.92277	42.4955	13.2763
833	215.32518	80.61515	42.7617	13.4989
834	215.58359	11.26167	43.5764	13.228199999999998
835	215.84199	17.04547	45.1272	12.6322
836	216.1004	10.42131	46.23	12.431200000000002
837	216.3588	9.07066	45.3963	12.506200000000002
838	216.61723	6.05518	46.1439	12.5552
839	216.87569	2.86846	50.5492	12.256500000000003
840	217.13409	1.09162	51.4473	11.8851
841	217.3925	0.11522	52.5975	11.5305
842	217.65092	-0.02263	52.418099999999995	11.364
843	217.90932	-0.2096	53.8539	11.0754
844	218.16772	-0.20754	55.191	10.7392
845	218.42613	-0.17403	56.2667	10.5556
846	218.68455	-0.14012	57.3332	10.302
847	218.94295	-0.13789	57.8219	10.1038
848	219.20135	-0.11147	58.3846	9.8758
849	219.45976	-0.10414	59.3206	9.7357
850	219.71818	-0.12404	59.1884	9.6691
851	219.97657	-0.19485	59.756	9.502
852	220.23499	-0.15713	60.8682	9.238
853	220.49339	-0.14482	61.4628	9.0312
854	220.7518	-0.15052	63.3835	8.5807
855	221.0102	-0.116	63.518299999999996	8.5641
856	221.26862	-0.07114	63.58369999999999	8.564
857	221.52701	-0.02553	63.89479999999999	8.6943
858	221.78543	-0.121	66.1779	8.3844
859	222.04383	-0.02138	66.9137	8.2622
860	222.30224	-0.06774	66.806	8.4203
861	222.56065	-0.14341	67.9103	8.1374
862	222.81906	-0.022	69.0357	7.9772
863	223.07746	0.00612	68.57620000000001	8.1837
864	223.33587	-0.14671	68.7548	8.2939
865	223.59428	-0.11628	69.8758	8.138
866	223.85268	-0.07533	72.3685	7.9107
867	224.11111	0.00148	72.8926	7.949999999999999
868	224.36949	0.00255	70.0181	8.1116
869	224.6279	0.00395	70.1327	8.3912
870	224.88631	-0.00169	72.2902	8.5196
871	225.14472	-0.01998	73.5273	8.479
872	225.40313	-0.04289	75.8292	8.2811
873	225.66153	-0.25076	81.6232	7.7814
874	225.91994	-0.13704	83.8979	7.482799999999999
875	226.17834	-0.11976	87.127	7.2334
876	226.43675	-0.09741	88.4355	6.927899999999999
877	226.69516	-0.0553	89.2174	7.030999999999999
878	226.95357	-0.07332	89.1625	6.8187000000000015
879	227.21198	-0.03131	89.5898	6.772
880	227.47038	-0.005	89.4435	6.7271
881	227.72879	-0.04064	90.2719	6.830599999999999
882	227.98722	-0.06362	90.9533	6.7728
883	228.2456	-0.05009	91.3547	6.921700000000001
884	228.50402	-0.08739	91.2844	6.685599999999999
885	228.76242	-0.08122	91.7883	6.525599999999999
886	229.02083	-0.04626	92.0907	6.366099999999999
887	229.27925	-0.01247	92.0708	6.4214
888	229.53765	0.01813	91.5134	6.6
889	229.79605	0.01852	91.2026	6.5928
890	230.05445	0.03512	91.3364	6.8103
891	230.31286	-0.01582	89.5555	6.962200000000001
892	230.57128	-0.16211	89.0846	6.6142
893	230.82967	-0.19101	90.0415	6.081299999999999
894	231.08808	-0.08042	90.809	5.9666
895	231.34649	-0.1385	90.3833	5.8794
896	231.60489	-0.07434	90.7547	5.8186
897	231.8633	-0.00406	90.1503	5.8695
898	232.12179	0.30042	90.3465	5.75
899	232.38018	0.89345	89.6926	5.6396
900	232.6386	29.24766	88.81	5.7875
901	232.897	3.68796	87.3758	6.051499999999999
902	233.15541	16.32067	88.2425	5.648199999999999
903	233.41388	5.92077	88.7922	5.531799999999999
904	233.67229	5.80981	88.4512	5.7669
905	233.9307	3.8965	88.138	5.9892
906	234.18912	7.60745	87.1973	6.219799999999999
907	234.44751	23.53363	86.4071	6.8178
908	234.70592	12.02342	85.0124	7.031699999999999
909	234.96433	9.90521	85.4023	7.513199999999999
910	235.22273	17.88479	83.8798	7.7547999999999995
911	235.48114	14.455	82.7441	7.8933
912	235.73955	9.92934	82.268	8.059900000000003
913	235.99796	15.69974	83.1408	8.3187
914	236.25637	9.20738	81.0057	8.800200000000002
915	236.51477	8.37153	80.7541	9.013700000000002
916	236.77319	19.66345	79.1925	9.2721
917	237.03158	14.9684	76.254	9.7983
918	237.28999	23.213	74.3185	9.9816
919	237.54839	24.67271	71.6414	10.4973
920	237.8068	17.98475	71.4221	10.5421
921	238.06521	18.5324	71.0655	10.7028
922	238.32362	89.49806	70.4334	10.9325
923	238.58202	91.67433	68.2628	11.8744
924	238.84047	91.68767	63.9675	12.2466
925	239.09884	60.9765	59.9776	12.906199999999998
926	239.35725	76.70223	54.9063	12.9547
927	239.61583	72.38571	51.1235	13.412100000000002
928	239.8742	53.32934	48.9702	12.872899999999998
929	240.13261	7.06703	46.8755	12.4667
930	240.39102	3.64154	46.3	12.2008
931	240.64942	3.19926	45.5966	12.1311
932	240.90783	1.90525	45.479	11.8438
933	241.16624	1.04603	46.9326	11.4208
934	241.42472	0.18358	47.7084	11.041
935	241.68312	-0.06277	50.2421	10.7203
936	241.94153	-0.1577	55.7073	10.353
937	242.19994	-0.22244	58.0072	9.8829
938	242.45835	-0.21466	60.14789999999999	9.5303
939	242.71675	-0.20353	60.6858	9.3092
940	242.97516	-0.22776	62.013999999999996	8.927900000000001
941	243.23357	-0.169	60.9225	8.7448
942	243.49197	-0.19215	61.680099999999996	8.587
943	243.75038	-0.12437	62.6263	8.3142
944	244.00878	-0.20407	64.7187	7.938599999999999
945	244.2672	-0.18243	66.1187	7.6480999999999995
946	244.52559	-0.19502	67.5015	7.3925
947	244.784	-0.16111	68.7432	7.1791
948	245.04241	-0.17126	68.61060000000002	7.1287
949	245.30082	-0.13551	69.7574	7.011999999999999
950	245.55923	-0.15505	70.5242	6.790900000000001
951	245.81764	-0.15734	71.9121	6.617699999999999
952	246.07604	-0.11159	73.2053	6.340199999999999
953	246.33445	-0.16943	72.577	6.360999999999999
954	246.59286	-0.2065	74.7031	6.035399999999999
955	246.85126	-0.18397	75.8102	5.9482
956	247.10967	-0.2353	76.8496	5.7309
957	247.36808	-0.2271	77.0926	5.4961
958	247.62656	-0.18413	78.7016	5.2584
959	247.88496	-0.12447	79.2785	5.065899999999999
960	248.14337	-0.03542	79.225	5.042299999999999
961	248.40178	-0.07998	78.5411	5.1739999999999995
962	248.66018	-0.05158	78.2211	5.228399999999999
963	248.91859	-0.02004	77.5133	5.4009
964	249.177	-0.10951	77.5311	5.3828
965	249.43548	-0.22388	79.0938	5.1881
966	249.69395	-0.20271	79.796	4.8786
967	249.95242	-0.18609	80.6859	4.6863
968	250.21092	-0.17409	81.4588	4.571
969	250.4694	-0.19508	81.6708	4.3995
970	250.72788	-0.15396	82.1294	4.3908
971	250.98634	-0.16657	81.72	4.2487
972	251.24481	-0.17679	82.2083	4.0279
973	251.50329	-0.1614	82.1477	3.9075
974	251.76176	-0.22272	82.6903	3.2378
975	252.02024	-0.16754	85.1743	3.1688
976	252.27872	-0.17431	85.2743	3.2252
977	252.53712	-0.17216	85.1986	3.0573
978	252.79553	-0.13926	83.8884	3.0973
979	253.054	-0.10929	83.1751	3.1592
980	253.31249	-0.10798	83.4813	3.2357
981	253.57089	-0.15079	83.9706	3.0106
982	253.82931	-0.13398	84.5453	3.0186
983	254.08771	-0.13681	83.946	2.9097
984	254.34618	-0.12891	84.6017	2.7157
985	254.6047	-0.11988	85.0161	2.5486
986	254.86314	-0.12224	85.087	2.4646
987	255.12161	-0.12494	84.9426	2.442
988	255.3801	-0.14714	85.3008	2.1641
989	255.6385	-0.11637	85.4664	2.1723
990	255.89698	0.03974	86.1951	2.2277
991	256.15546	0.45693	85.4208	2.2649
992	256.41386	1.79836	84.1613	2.3537
993	256.67227	30.85436	83.2783	2.8261000000000003
994	256.93067	46.43955	78.3507	3.762
995	257.18909	54.65171	77.6327	3.8499
996	257.44749	49.97239	72.6926	5.0861
997	257.7059	68.95692	70.9716	5.5563
998	257.9643	74.51996	67.2332	6.593700000000002
999	258.22271	79.13266	63.977999999999994	7.1418
1000	258.48111	82.51529	61.2517	8.1515
1001	258.73952	85.10086	60.5818	8.4016
1002	258.99793	87.70728	60.058099999999996	9.1025
1003	259.25634	89.27406	55.6667	9.8811
1004	259.51474	90.53223	52.946	11.0553
1005	259.77334	91.97414	52.4451	11.7058
1006	260.03196	92.86988	51.9355	12.0404
1007	260.29037	93.02712	53.1468	11.7771
1008	260.54878	93.44306	51.6619	12.4918
1009	260.80719	91.57884	52.0784	12.5517
1010	261.06559	91.30921	52.155	12.755199999999999
1011	261.324	92.31902	50.2901	13.6946
1012	261.58242	92.26979	49.6116	13.682100000000002
1013	261.84082	82.5873	49.7155	14.060099999999998
1014	262.09922	71.2892	53.1375	13.8232
1015	262.35766	82.79489	53.0085	14.076499999999998
1016	262.61604	75.71556	53.1475	14.070799999999998
1017	262.87445	82.00614	59.0332	13.951799999999999
1018	263.13285	64.94591	61.843999999999994	13.8975
1019	263.39126	76.03498	63.42200000000001	13.6582
1020	263.64966	69.38255	66.2055	13.2946
1021	263.90808	38.78801	68.1841	12.8839
1022	264.16648	5.97906	69.782	12.503200000000001
1023	264.42496	6.80395	71.596	12.374
1024	264.68338	4.18249	73.0743	12.2201
1025	264.94185	2.464	73.7961	12.001
1026	265.20035	0.74506	75.285	11.7827
1027	265.45874	0.1137	76.8203	11.7057
1028	265.71714	-0.04421	77.7938	11.6412
1029	265.97554	-0.03515	77.7642	11.7063
1030	266.23395	-0.06268	77.9387	11.7268
1031	266.49236	-0.12934	78.3489	11.6518
1032	266.75077	-0.10089	78.6763	11.5387
1033	267.00918	-0.11479	79.6499	11.334
1034	267.26758	-0.09456	80.3165	11.209
1035	267.52599	-0.08768	80.5425	11.0408
1036	267.7844	-0.10773	81.2354	10.9528
1037	268.0428	-0.11056	81.0164	10.9881
1038	268.30125	-0.12637	81.6891	10.7423
1039	268.55969	-0.15416	82.754	10.4278
1040	268.81809	-0.17444	83.9321	10.2293
1041	269.0765	-0.14921	84.1547	10.0493
1042	269.3349	-0.16171	84.1671	9.8623
1043	269.59332	-0.13837	84.161	9.7929
1044	269.85173	-0.14536	84.6981	9.6503
1045	270.11013	-0.13968	85.0659	9.4849
1046	270.36853	-0.16453	85.3724	9.3479
1047	270.62694	-0.16336	85.4633	9.2583
1048	270.88535	-0.14226	85.59220000000002	9.171
1049	271.14376	-0.10428	85.9104	9.1976
1050	271.40216	-0.09802	85.9276	9.0928
1051	271.66058	-0.12223	85.2927	9.1039
1052	271.91898	-0.14452	85.3323	9.0394
1053	272.17739	-0.1523	85.211	8.949900000000001
1054	272.43579	-0.09908	84.9694	8.9633
1055	272.6942	-0.12053	85.0025	8.838
1056	272.95261	-0.14766	85.5264	8.4801
1057	273.21101	-0.13299	86.4914	8.2093
1058	273.46942	-0.14414	87.8538	7.9818
1059	273.72784	-0.11979	87.7325	7.933999999999999
1060	273.98624	-0.11708	87.8962	8.0058
1061	274.24466	-0.16702	87.6979	7.308299999999999
1062	274.50305	-0.14408	89.1381	7.3018
1063	274.76145	-0.11202	88.1622	7.3362
1064	275.01986	-0.11929	88.0606	7.109299999999999
1065	275.27827	-0.12251	89.1938	6.7721
1066	275.53668	-0.0899	89.7715	6.831999999999999
1067	275.79509	-0.04564	90.4205	7.0314
1068	276.05349	-0.0707	89.7475	7.1175999999999995
1069	276.3119	-0.09307	87.8892	6.5983
1070	276.5703	-0.03899	89.426	6.637200000000002
1071	276.82871	-0.02911	87.7469	7.0107
1072	277.08713	-0.04049	86.536	7.0351
1073	277.34553	-0.04313	86.7662	6.920499999999999
1074	277.60393	-0.024	87.6764	6.925699999999999
1075	277.86234	-0.04905	88.4274	6.9475
1076	278.12075	-0.04651	88.5279	6.9618
1077	278.37916	-0.08301	87.497	7.030700000000001
1078	278.63757	-0.12408	87.9111	6.792400000000001
1079	278.89597	-0.01617	88.8199	6.850199999999999
1080	279.15438	-0.02581	87.6954	6.791499999999999
1081	279.41278	-0.01247	88.08950000000002	6.887599999999999
1082	279.67119	-0.02457	87.726	6.850299999999999
1083	279.9296	-0.00983	88.411	6.7204999999999995
1084	280.18801	0.24602	87.7388	6.982199999999999
1085	280.44649	2.48538	86.9518	7.033500000000002
1086	280.7049	3.90364	87.2708	7.1449
1087	280.9633	6.59387	87.0437	7.3591
1088	281.22171	9.95947	85.6683	7.6693999999999996
1089	281.48011	36.28234	82.3262	8.5893
1090	281.73852	72.37207	80.2368	9.1562
1091	281.99692	15.89727	78.8869	9.709
1092	282.25533	18.35701	77.9502	10.206
1093	282.51374	23.9443	77.4887	10.3722
1094	282.77216	32.26806	76.0484	10.6061
1095	283.03055	43.84549	73.0571	11.2995
1096	283.28896	32.98055	69.0546	11.9104
1097	283.54737	35.69025	66.496	12.0508
1098	283.80578	32.9574	64.0908	12.1764
1099	284.06418	26.96115	63.231899999999996	12.4327
1100	284.3226	19.79778	64.3384	12.335599999999998
1101	284.58099	20.31453	62.291	12.6491
1102	284.83941	21.14022	61.01519999999999	12.6098
1103	285.09782	25.15404	61.099999999999994	12.865899999999998
1104	285.35623	48.07214	59.9833	13.5959
1105	285.61463	44.84102	59.3971	13.9142
1106	285.87304	45.313	59.9443	14.0374
1107	286.13145	39.30028	60.745099999999994	14.004400000000002
1108	286.38985	30.19474	60.7372	14.0412
1109	286.64825	75.45565	59.1967	14.5168
